id_siniestro,nro_victimas,fecha,franja_hora,tipo_calle,comuna,longitud,latitud,vehiculo_victima,vehiculo_acusado,rol,sexo,edad,gravedad,year,month,quarter,semester,id_victima
LC-2021-0197854,1,2021-04-29,20,avenida,2,-58.385849290257,-34.586588253986,moto,auto,,masculino,51,leve,2021,4,2,1,1
LC-2021-0197893,1,2021-04-29,23,calle,14,-58.426315682178,-34.58485663135,moto,auto,,femenino,21,leve,2021,4,2,1,1
LC-2021-0197961,1,2021-04-29,0,,,,,moto,peaton,,masculino,30,grave,2021,4,2,1,1
LC-2021-0198494,1,2021-04-30,11,calle,6,-58.452269072279,-34.61329697174,moto,camioneta,,masculino,52,leve,2021,4,2,1,1
LC-2021-0198538,1,2021-04-30,10,calle,4,-58.362843909093,-34.641396556573,,,,masculino,71,leve,2021,4,2,1,1
LC-2021-0198559,1,2021-04-30,11,,,-58.4843589058555,-34.6462866210599,moto,auto,,masculino,,leve,2021,4,2,1,1
LC-2021-0198654,1,2021-04-30,10,,,,,moto,camioneta,,masculino,45,leve,2021,4,2,1,1
LC-2021-0198842,1,2021-04-30,12,calle,10,-58.500112548839,-34.633090140299,peaton,auto,,masculino,86,leve,2021,4,2,1,1
LC-2021-0198853,1,2021-04-30,13,avenida,12,-58.487238502619,-34.573620666481,moto,camioneta,,masculino,20,leve,2021,4,2,1,1
LC-2021-0198926,1,2021-04-30,13,calle,11,-58.480571477324,-34.610253037493,moto,camioneta,,masculino,48,leve,2021,4,2,1,1
LC-2021-0198968,1,2021-04-30,13,calle,13,-58.4397792559,-34.553628114938,moto,auto,,masculino,42,leve,2021,4,2,1,1
LC-2021-0199150,1,2021-04-30,15,calle,15,-58.494975083411,-34.594262441626,moto,auto,,masculino,37,leve,2021,4,2,1,1
LC-2021-0199299,3,2021-04-30,16,gral paz,9,-58.518399307019,-34.662524884133,moto,moto,,masculino,28,leve,2021,4,2,1,1
LC-2021-0199299,3,2021-04-30,16,gral paz,9,-58.518399307019,-34.662524884133,moto,moto,,masculino,27,leve,2021,4,2,1,2
LC-2021-0199299,3,2021-04-30,16,gral paz,9,-58.518399307019,-34.662524884133,moto,moto,,femenino,28,leve,2021,4,2,1,3
LC-2021-0199336,1,2021-04-30,17,avenida,5,-58.417702963285,-34.621245481301,,,,femenino,30,leve,2021,4,2,1,1
LC-2021-0199452,1,2021-04-30,16,calle,3,-58.406455189241,-34.60185587868,peaton,,,femenino,30,leve,2021,4,2,1,1
LC-2021-0199515,1,2021-04-30,18,avenida,11,-58.507392116605,-34.593018566377,moto,auto,,masculino,27,leve,2021,4,2,1,1
LC-2021-0199526,1,2021-04-30,15,avenida,1,-58.391663190339,-34.610295525433,moto,auto,,femenino,29,leve,2021,4,2,1,1
LC-2021-0199581,1,2021-04-30,19,gral paz,8,-58.479175812045,-34.691835549834,transporte publico,transporte publico,,femenino,55,leve,2021,4,2,1,1
LC-2021-0199664,1,2021-04-30,21,calle,10,-58.504785818466,-34.640724575377,auto,camion,,femenino,31,leve,2021,4,2,1,1
LC-2021-0199813,1,2021-04-30,22,,8,-58.466394,-34.674789,,,,,,leve,2021,4,2,1,1
LC-2021-0200195,1,2021-04-30,15,avenida,7,-58.472107839335,-34.625702369022,,,,,,leve,2021,4,2,1,1
LC-2021-0200546,1,2021-04-30,20,avenida,6,-58.441593766295,-34.608383077587,,,,,,leve,2021,4,2,1,1
LC-2021-0200342,1,2021-05-01,15,avenida,13,-58.449497920254,-34.577695979917,,,,,,leve,2021,5,2,1,1
LC-2021-0200531,1,2021-05-01,19,avenida,13,-58.460778963913,-34.557359396916,,,,,,leve,2021,5,2,1,1
LC-2021-0200684,1,2021-05-01,21,calle,1,-58.382666134943,-34.630859548015,,,,,,leve,2021,5,2,1,1
LC-2021-0200747,1,2021-05-01,18,avenida,14,-58.399364781411,-34.582714745893,,,,,,leve,2021,5,2,1,1
LC-2021-0200771,1,2021-05-02,0,,,,,moto,auto,,masculino,35,grave,2021,5,2,1,1
LC-2021-0200839,1,2021-05-02,0,,,,,moto,auto,,masculino,37,grave,2021,5,2,1,1
LC-2021-0201166,1,2021-05-02,12,calle,3,-58.399720653193,-34.60222138184,,,,,,leve,2021,5,2,1,1
LC-2021-0201378,1,2021-05-02,0,,,,,moto,objeto fijo,,masculino,32,leve,2021,5,2,1,1
LC-2021-0201510,1,2021-05-02,20,avenida,1,-58.374718023652,-34.612650021808,,,,,,leve,2021,5,2,1,1
LC-2021-0201605,1,2021-05-02,21,avenida,1,-58.381136675759,-34.617653238781,,,,,,leve,2021,5,2,1,1
LC-2021-0201964,1,2021-05-03,9,avenida,7,-58.471104246994,-34.627424083182,,,,,,leve,2021,5,2,1,1
LC-2021-0202478,1,2021-05-03,12,avenida,2,-58.401074406191,-34.591163652198,,,,,,leve,2021,5,2,1,1
LC-2021-0202498,1,2021-05-03,12,calle,1,-58.382233829418,-34.626938657191,,,,,,leve,2021,5,2,1,1
LC-2021-0202588,1,2021-05-03,13,calle,7,-58.43876665088,-34.634010173947,,,,femenino,31,leve,2021,5,2,1,1
LC-2021-0202672,1,2021-05-03,10,calle,9,-58.518000704658,-34.656957906412,,,,,,leve,2021,5,2,1,1
LC-2021-0202784,1,2021-05-03,14,calle,10,-58.479084306375,-34.625360043253,,,,,,leve,2021,5,2,1,1
LC-2021-0202900,1,2021-05-03,14,avenida,7,-58.469352016501,-34.631867819019,,,,femenino,53,grave,2021,5,2,1,1
LC-2021-0203003,1,2021-05-03,0,,,,,peaton,auto,,masculino,41,leve,2021,5,2,1,1
LC-2021-0203108,1,2021-05-03,17,avenida,7,-58.433930754889,-34.628499157941,,,,,,leve,2021,5,2,1,1
LC-2021-0203212,1,2021-05-03,19,calle,3,-58.409793056218,-34.602543120672,,,,,,leve,2021,5,2,1,1
LC-2021-0203225,1,2021-05-03,19,calle,1,-58.384397223437,-34.623493488396,,,,,,leve,2021,5,2,1,1
LC-2021-0492756,1,2021-05-03,13,,,,,,,,femenino,33,leve,2021,5,2,1,1
LC-2021-0204446,1,2021-05-04,15,calle,10,-58.502278476056,-34.620871058585,,,,,,leve,2021,5,2,1,1
LC-2021-0204541,1,2021-05-04,14,calle,6,-58.453257534488,-34.615681384256,,,,,,leve,2021,5,2,1,1
LC-2021-0204627,1,2021-05-04,16,avenida,13,-58.4533138768,-34.565543419143,,,,,,leve,2021,5,2,1,1
LC-2021-0204704,1,2021-05-04,16,calle,9,-58.501269813766,-34.652154277347,,,,,,leve,2021,5,2,1,1
LC-2021-0204799,1,2021-05-04,17,avenida,7,-58.471584580409,-34.626867310847,,,,,,leve,2021,5,2,1,1
LC-2021-0204899,1,2021-05-04,17,avenida,7,-58.467177119178,-34.632923906849,,,,,,leve,2021,5,2,1,1
LC-2021-0204956,1,2021-05-04,19,calle,4,-58.377133531396,-34.648948173529,,,,,,leve,2021,5,2,1,1
LC-2021-0204973,1,2021-05-04,20,avenida,2,-58.396635457733,-34.587678978134,,,,,,leve,2021,5,2,1,1
LC-2021-0206055,1,2021-05-04,19,calle,1,-58.384397223437,-34.623493488396,,,,,,leve,2021,5,2,1,1
LC-2021-0209125,1,2021-05-04,16,calle,2,-58.389786355598,-34.597195090341,,,,,,leve,2021,5,2,1,1
LC-2021-0205870,1,2021-05-05,12,calle,1,-58.387895109663,-34.605362932341,,,,,,leve,2021,5,2,1,1
LC-2021-0205896,1,2021-05-05,12,calle,3,-58.396928292285,-34.603282375455,,,,,,leve,2021,5,2,1,1
LC-2021-0206536,1,2021-05-05,17,avenida,7,-58.454578181684,-34.625643522935,,,,,,leve,2021,5,2,1,1
LC-2021-0206622,1,2021-05-05,19,avenida,7,-58.44885766516,-34.639638445936,,,,,,leve,2021,5,2,1,1
LC-2021-0208069,1,2021-05-05,12,,,-58.4407511776068,-34.6507405545515,,,,,,leve,2021,5,2,1,1
LC-2021-0210301,1,2021-05-05,17,calle,6,-58.428802794823,-34.618506422544,,,,,,leve,2021,5,2,1,1
LC-2021-0215714,1,2021-05-05,9,calle,14,-58.417069186753,-34.588184805476,,,,,,leve,2021,5,2,1,1
LC-2021-0252947,1,2021-05-05,13,avenida,9,-58.487135510234,-34.647522755142,moto,moto,,masculino,,leve,2021,5,2,1,1
LC-2021-0258780,1,2021-05-05,17,avenida,1,-58.388954149848,-34.61363728701,moto,moto,,masculino,39,leve,2021,5,2,1,1
LC-2021-0207093,1,2021-05-06,8,avenida,3,-58.403913708232,-34.614405963313,,,,,,leve,2021,5,2,1,1
LC-2021-0208134,1,2021-05-06,14,calle,4,-58.370954523809,-34.6453975887,,,,,,leve,2021,5,2,1,1
LC-2021-0208251,1,2021-05-06,0,,,,,moto,auto,,masculino,21,grave,2021,5,2,1,1
LC-2021-0208381,1,2021-05-06,15,avenida,12,-58.501734486015,-34.574484297915,,,,,,leve,2021,5,2,1,1
LC-2021-0208444,1,2021-05-06,15,avenida,6,-58.434731504171,-34.608731418017,,,,,,leve,2021,5,2,1,1
LC-2021-0208494,1,2021-05-06,19,calle,3,-58.406291110179,-34.599080500577,,,,,,leve,2021,5,2,1,1
LC-2021-0208544,1,2021-05-06,20,avenida,8,-58.437023955203,-34.65678379658,,,,masculino,54,leve,2021,5,2,1,1
LC-2021-0208620,1,2021-05-06,21,,13,-58.4531743358562,-34.5401208448916,,,,,,leve,2021,5,2,1,1
LC-2021-0229667,1,2021-05-06,12,calle,3,-58.392115437039,-34.606787811802,,,,,,leve,2021,5,2,1,1
LC-2021-0208169,1,2021-05-06,,calle,,,,moto,auto,,masculino,25,leve,2021,5,2,1,1
LC-2021-0208986,1,2021-05-07,8,avenida,1,-58.381972268502,-34.588698726116,,,,,,leve,2021,5,2,1,1
LC-2021-0209020,1,2021-05-07,9,avenida,9,-58.502517906284,-34.674503135662,,,,,,leve,2021,5,2,1,1
LC-2021-0209373,1,2021-05-07,8,avenida,6,-58.433067206322,-34.606881056817,,,,,,leve,2021,5,2,1,1
LC-2021-0209409,1,2021-05-07,10,calle,3,-58.414290946153,-34.610264646023,,,,,,leve,2021,5,2,1,1
LC-2021-0209423,1,2021-05-07,11,avenida,1,-58.369302103367,-34.618383787488,,,,,,leve,2021,5,2,1,1
LC-2021-0209435,1,2021-05-07,11,calle,1,-58.380597180519,-34.6107298276,,,,,,leve,2021,5,2,1,1
LC-2021-0209445,1,2021-05-07,12,avenida,14,-58.416736266818,-34.584625601915,,,,,,leve,2021,5,2,1,1
LC-2021-0209470,1,2021-05-07,12,avenida,4,-58.389911622729,-34.634207977079,,,,,,leve,2021,5,2,1,1
LC-2021-0209920,1,2021-05-07,14,calle,1,-58.390386050042,-34.615628106349,,,,,,leve,2021,5,2,1,1
LC-2021-0209968,1,2021-05-07,16,calle,13,-58.445062648758,-34.563889238468,,,,,,leve,2021,5,2,1,1
LC-2021-0210119,1,2021-05-07,16,avenida,7,-58.466714707082,-34.636756163869,,,,,,leve,2021,5,2,1,1
LC-2021-0210243,1,2021-05-07,16,avenida,7,-58.455453369026,-34.626382091539,,,,,,leve,2021,5,2,1,1
LC-2021-0210277,1,2021-05-07,16,calle,7,-58.474989781586,-34.628500333761,,,,,,leve,2021,5,2,1,1
LC-2021-0210297,1,2021-05-07,19,gral paz,12,-58.486715357861,-34.5432121651,,,,,,leve,2021,5,2,1,1
LC-2021-0210372,1,2021-05-07,0,,,,,moto,auto,,masculino,34,leve,2021,5,2,1,1
LC-2021-0210419,1,2021-05-07,18,avenida,1,-58.384394762619,-34.62231326204,,,,,,leve,2021,5,2,1,1
LC-2021-0210423,1,2021-05-07,20,calle,2,-58.405896956526,-34.585512409437,,,,,,leve,2021,5,2,1,1
LC-2021-0210484,1,2021-05-07,19,calle,2,-58.409898879041,-34.59677246027,,,,,,leve,2021,5,2,1,1
LC-2021-0210549,1,2021-05-07,23,avenida,10,-58.486064755074,-34.640478183185,,,,,,leve,2021,5,2,1,1
LC-2021-0211393,1,2021-05-07,22,avenida,6,-58.441021247292,-34.626496795059,,,,,,leve,2021,5,2,1,1
LC-2021-0213724,1,2021-05-07,7,avenida,7,-58.456710232802,-34.626666047841,,,,,,leve,2021,5,2,1,1
LC-2021-0238082,1,2021-05-07,8,avenida,6,-58.45083162965,-34.627074085757,,,,,,leve,2021,5,2,1,1
LC-2021-0210808,1,2021-05-08,10,avenida,13,-58.45405628004,-34.579308190184,,,,,,leve,2021,5,2,1,1
LC-2021-0210953,1,2021-05-08,0,,,,,,,,,,leve,2021,5,2,1,1
LC-2021-0211111,1,2021-05-08,14,avenida,3,-58.397828783778,-34.623232983107,,,,,,leve,2021,5,2,1,1
LC-2021-0211347,1,2021-05-08,20,avenida,11,-58.490421660419,-34.611709708039,,,,,,leve,2021,5,2,1,1
LC-2021-0211446,1,2021-05-08,22,calle,1,-58.372735710093,-34.623136862886,,,,,,leve,2021,5,2,1,1
LC-2021-0212038,1,2021-05-08,19,gral paz,8,-58.486326407392,-34.684698351864,,,,,,leve,2021,5,2,1,1
LC-2021-0213456,1,2021-05-08,16,avenida,2,-58.402350840143,-34.594442320744,,,,,,leve,2021,5,2,1,1
LC-2021-0225858,1,2021-05-08,17,calle,3,-58.403633628515,-34.604749874244,,,,,,leve,2021,5,2,1,1
LC-2021-0211817,1,2021-05-09,12,avenida,13,-58.463543011626,-34.55448062462,,,,,,leve,2021,5,2,1,1
LC-2021-0212202,1,2021-05-09,19,calle,8,-58.485251272591,-34.668201401582,,,,,,leve,2021,5,2,1,1
LC-2021-0212273,1,2021-05-09,20,avenida,1,-58.381542009623,-34.609063850489,,,,,,leve,2021,5,2,1,1
LC-2021-0527111,1,2021-05-09,13,,,,,,,,masculino,57,leve,2021,5,2,1,1
LC-2021-0212802,1,2021-05-10,9,calle,1,-58.37393770356,-34.622351706805,,,,,,leve,2021,5,2,1,1
LC-2021-0212887,1,2021-05-10,10,avenida,6,-58.430760762017,-34.622544232993,,,,,,leve,2021,5,2,1,1
LC-2021-0213052,1,2021-05-10,10,calle,3,-58.392036822337,-34.607985670074,,,,,,leve,2021,5,2,1,1
LC-2021-0213615,1,2021-05-10,0,,,,,ciclista,auto,,masculino,41,grave,2021,5,2,1,1
LC-2021-0213868,1,2021-05-10,17,,,,,,,,,,leve,2021,5,2,1,1
LC-2021-0213925,1,2021-05-10,16,calle,13,-58.453614278437,-34.57458304722,,,,,,leve,2021,5,2,1,1
LC-2021-0213988,1,2021-05-10,18,avenida,1,-58.370137866175,-34.60734140567,,,,,,leve,2021,5,2,1,1
LC-2021-0214316,1,2021-05-10,23,avenida,9,-58.469777907639,-34.649673661122,,,,,,leve,2021,5,2,1,1
LC-2021-0217665,1,2021-05-10,21,calle,1,-58.377202387065,-34.622065014593,,,,,,leve,2021,5,2,1,1
LC-2021-0214544,1,2021-05-11,7,calle,9,-58.501269813766,-34.652154277347,,,,,,leve,2021,5,2,1,1
LC-2021-0214679,1,2021-05-11,9,,,,,,,,,,leve,2021,5,2,1,1
LC-2021-0214876,1,2021-05-11,11,avenida,10,-58.478741247699,-34.628268083038,,,,,,leve,2021,5,2,1,1
LC-2021-0214960,1,2021-05-11,12,avenida,1,-58.380998330204,-34.622149537067,,,,,,leve,2021,5,2,1,1
LC-2021-0215440,1,2021-05-11,16,calle,1,-58.375527790031,-34.584277499024,,,,,,leve,2021,5,2,1,1
LC-2021-0215485,1,2021-05-11,15,calle,2,-58.405500708019,-34.587177674301,,,,,,leve,2021,5,2,1,1
LC-2021-0215681,1,2021-05-11,18,avenida,3,-58.401103697421,-34.628691940313,,,,,,leve,2021,5,2,1,1
LC-2021-0215683,1,2021-05-11,17,avenida,4,-58.416032746327,-34.64904892635,,,,,,leve,2021,5,2,1,1
LC-2021-0215847,1,2021-05-11,17,calle,1,-58.386142908751,-34.602557966696,,,,,,leve,2021,5,2,1,1
LC-2021-0215904,1,2021-05-11,17,avenida,7,-58.454570235933,-34.643478482734,,,,,,leve,2021,5,2,1,1
LC-2021-0216071,1,2021-05-11,21,calle,1,-58.383467956071,-34.608576851352,,,,masculino,63,grave,2021,5,2,1,1
LC-2021-0216875,1,2021-05-11,19,calle,1,-58.382209281858,-34.60373898087,,,,,,leve,2021,5,2,1,1
LC-2021-0216699,1,2021-05-12,12,avenida,1,-58.377959375375,-34.591242966695,,,,,,leve,2021,5,2,1,1
LC-2021-0216741,1,2021-05-12,11,calle,4,-58.391550003994,-34.649812514328,,,,,,leve,2021,5,2,1,1
LC-2021-0216916,1,2021-05-12,0,,,,,moto,auto,,masculino,28,leve,2021,5,2,1,1
LC-2021-0217242,1,2021-05-12,16,avenida,2,-58.398524763299,-34.595388534127,,,,,,leve,2021,5,2,1,1
LC-2021-0217503,1,2021-05-12,14,avenida,7,-58.470363553966,-34.628565431693,,,,,,leve,2021,5,2,1,1
LC-2021-0217656,1,2021-05-12,19,avenida,9,-58.472706894172,-34.652344334473,,,,,,leve,2021,5,2,1,1
LC-2021-0217660,2,2021-05-12,0,,,,,peaton,auto,,masculino,70,leve,2021,5,2,1,1
LC-2021-0217660,2,2021-05-12,0,,,,,peaton,auto,,femenino,64,leve,2021,5,2,1,2
LC-2021-0217717,1,2021-05-12,19,calle,7,-58.464500654027,-34.626440134471,,,,,,leve,2021,5,2,1,1
LC-2021-0217781,1,2021-05-12,18,,1,-58.381263,-34.581731,,,,,,leve,2021,5,2,1,1
LC-2021-0218201,1,2021-05-12,13,calle,3,-58.403135654669,-34.613352495445,,,,,,leve,2021,5,2,1,1
LC-2021-0224237,1,2021-05-12,9,avenida,2,-58.392934176571,-34.599636420664,,,,,,leve,2021,5,2,1,1
LC-2021-0218308,1,2021-05-13,9,calle,13,-58.469831313265,-34.553625219126,,,,,,leve,2021,5,2,1,1
LC-2021-0218705,1,2021-05-13,12,avenida,13,-58.445235955005,-34.559538557932,,,,,,leve,2021,5,2,1,1
LC-2021-0218717,1,2021-05-13,12,calle,4,-58.424357303032,-34.650554875643,,,,,,leve,2021,5,2,1,1
LC-2021-0218940,1,2021-05-13,13,avenida,3,-58.409607324971,-34.60424912791,,,,,,leve,2021,5,2,1,1
LC-2021-0218954,1,2021-05-13,13,,,,,,,,,,leve,2021,5,2,1,1
LC-2021-0219052,1,2021-05-13,14,calle,7,-58.462279622967,-34.634168963037,,,,,,leve,2021,5,2,1,1
LC-2021-0219060,1,2021-05-13,13,avenida,4,-58.423788345163,-34.657341003974,,,,,,leve,2021,5,2,1,1
LC-2021-0219178,1,2021-05-13,14,calle,7,-58.462279622967,-34.634168963037,,,,,,leve,2021,5,2,1,1
LC-2021-0219269,1,2021-05-13,15,calle,3,-58.405986235789,-34.623013001523,,,,,,leve,2021,5,2,1,1
LC-2021-0219430,1,2021-05-13,19,avenida,9,-58.470384455121,-34.643676494937,,,,,,leve,2021,5,2,1,1
LC-2021-0219447,1,2021-05-13,0,,,,,auto,auto,,masculino,37,leve,2021,5,2,1,1
LC-2021-0219531,1,2021-05-13,19,avenida,9,-58.48265523926,-34.654796980431,,,,,,leve,2021,5,2,1,1
LC-2021-0219951,1,2021-05-14,0,,,,,moto,auto,,femenino,53,leve,2021,5,2,1,1
LC-2021-0220381,1,2021-05-14,11,calle,8,-58.489288335782,-34.669368405031,,,,,,leve,2021,5,2,1,1
LC-2021-0220721,1,2021-05-14,12,calle,11,-58.47511148662,-34.605990388261,,,,,,leve,2021,5,2,1,1
LC-2021-0220924,1,2021-05-14,0,,,,,moto,auto,,masculino,24,leve,2021,5,2,1,1
LC-2021-0221026,1,2021-05-14,15,avenida,1,-58.382233829418,-34.626938657191,,,,,,leve,2021,5,2,1,1
LC-2021-0221146,1,2021-05-14,17,calle,13,-58.449298836516,-34.554815745295,,,,,,leve,2021,5,2,1,1
LC-2021-0221252,1,2021-05-14,18,calle,9,-58.473026913554,-34.660371795518,,,,,,leve,2021,5,2,1,1
LC-2021-0221354,1,2021-05-14,21,calle,11,-58.521955926163,-34.616387987502,,,,,,leve,2021,5,2,1,1
LC-2021-0221410,1,2021-05-14,0,,,,,moto,auto,,masculino,25,leve,2021,5,2,1,1
LC-2021-0221715,1,2021-05-15,8,calle,7,-58.466708105943,-34.643425426502,,,,,,leve,2021,5,2,1,1
LC-2021-0221947,1,2021-05-15,12,avenida,9,-58.482679796898,-34.650829625528,,,,,,leve,2021,5,2,1,1
LC-2021-0222096,1,2021-05-15,12,calle,3,-58.405279458288,-34.613423323481,,,,,,leve,2021,5,2,1,1
LC-2021-0222229,1,2021-05-15,17,avenida,9,-58.52288727521,-34.655431989094,,,,,,leve,2021,5,2,1,1
LC-2021-0222236,1,2021-05-15,17,avenida,9,-58.525766059083,-34.656887319301,,,,,,leve,2021,5,2,1,1
LC-2021-0222437,1,2021-05-15,19,calle,1,-58.373164576775,-34.616210363695,,,,,,leve,2021,5,2,1,1
LC-2021-0222467,1,2021-05-15,19,avenida,1,-58.381041666429,-34.619756510062,,,,,,leve,2021,5,2,1,1
LC-2021-0222559,1,2021-05-15,0,,,,,moto,auto,,masculino,30,grave,2021,5,2,1,1
LC-2021-0435087,1,2021-05-15,6,,,,,,,,masculino,36,leve,2021,5,2,1,1
LC-2021-0222669,1,2021-05-16,3,avenida,3,-58.392930116383,-34.622821800135,,,,,,leve,2021,5,2,1,1
LC-2021-0222923,1,2021-05-16,11,avenida,9,-58.484193581218,-34.6467373731,,,,,,leve,2021,5,2,1,1
LC-2021-0223032,1,2021-05-16,14,avenida,4,-58.361578141236,-34.625220749397,,,,,,leve,2021,5,2,1,1
LC-2021-0223058,1,2021-05-16,14,avenida,9,-58.512322377073,-34.659035307435,,,,,,leve,2021,5,2,1,1
LC-2021-0223124,1,2021-05-16,16,calle,7,-58.432254155372,-34.642984687729,,,,,,leve,2021,5,2,1,1
LC-2021-0223303,1,2021-05-16,19,,,,,,,,,,leve,2021,5,2,1,1
LC-2021-0223335,1,2021-05-16,10,avenida,1,-58.382209281858,-34.60373898087,,,,,,leve,2021,5,2,1,1
LC-2021-0223741,1,2021-05-17,0,,,,,moto,auto,,masculino,31,leve,2021,5,2,1,1
LC-2021-0224173,1,2021-05-17,12,calle,15,-58.450000065512,-34.580879747213,,,,masculino,3,leve,2021,5,2,1,1
LC-2021-0224497,1,2021-05-17,0,,,,,ciclista,auto,,masculino,28,grave,2021,5,2,1,1
LC-2021-0224992,1,2021-05-17,0,,,,,moto,auto,,masculino,29,leve,2021,5,2,1,1
LC-2021-0225166,1,2021-05-17,14,calle,5,-58.423510897755,-34.600247962207,,,,,,leve,2021,5,2,1,1
LC-2021-0225539,1,2021-05-18,7,avenida,7,-58.431030216372,-34.649865049591,,,,,,leve,2021,5,2,1,1
LC-2021-0225703,1,2021-05-18,10,,,,,,,,,,leve,2021,5,2,1,1
LC-2021-0225946,1,2021-05-18,9,avenida,5,-58.412818737735,-34.615442476976,,,,,,leve,2021,5,2,1,1
LC-2021-0226011,1,2021-05-18,0,,,,,monopatin,objeto fijo,,femenino,25,leve,2021,5,2,1,1
LC-2021-0226031,1,2021-05-18,11,,,-58.3676697666765,-34.6001700960728,,,,,,leve,2021,5,2,1,1
LC-2021-0226377,1,2021-05-18,14,avenida,1,-58.390329218823,-34.618079511421,,,,,,leve,2021,5,2,1,1
LC-2021-0226419,1,2021-05-18,14,avenida,3,-58.39500914382,-34.61424194256,,,,,,leve,2021,5,2,1,1
LC-2021-0226496,1,2021-05-18,9,avenida,3,-58.405158718202,-34.603342279942,,,,,,leve,2021,5,2,1,1
LC-2021-0226620,1,2021-05-18,16,avenida,13,-58.465955522801,-34.559001706968,,,,,,leve,2021,5,2,1,1
LC-2021-0226625,1,2021-05-18,16,avenida,9,-58.477004495886,-34.656262685399,,,,,,leve,2021,5,2,1,1
LC-2021-0226909,1,2021-05-18,18,calle,4,-58.423069729468,-34.651723338279,,,,,,leve,2021,5,2,1,1
LC-2021-0228214,1,2021-05-18,16,calle,2,-58.396219524645,-34.586966443317,,,,,,leve,2021,5,2,1,1
LC-2021-0233457,1,2021-05-18,14,calle,1,-58.385356038083,-34.600509434264,,,,,,leve,2021,5,2,1,1
LC-2021-0235938,1,2021-05-18,11,calle,10,-58.499752157373,-34.620777894189,,,,,,leve,2021,5,2,1,1
LC-2021-0250279,1,2021-05-18,13,,8,-58.48314,-34.68631,moto,objeto fijo,,masculino,34,leve,2021,5,2,1,1
LC-2021-0227471,1,2021-05-19,0,,,,,ciclista,auto,,femenino,60,grave,2021,5,2,1,1
LC-2021-0227756,1,2021-05-19,11,avenida,1,-58.383017688006,-34.617733294945,,,,,,leve,2021,5,2,1,1
LC-2021-0227765,1,2021-05-19,0,,,,,peaton,auto,,femenino,60,grave,2021,5,2,1,1
LC-2021-0227790,1,2021-05-19,13,avenida,3,-58.391491709047,-34.622732580572,,,,,,leve,2021,5,2,1,1
LC-2021-0227955,1,2021-05-19,13,calle,4,-58.372642857243,-34.642321980148,,,,,,leve,2021,5,2,1,1
LC-2021-0227978,1,2021-05-19,12,calle,12,-58.469585959929,-34.571131669132,,,,,,leve,2021,5,2,1,1
LC-2021-0228173,1,2021-05-19,15,calle,10,-58.505064636416,-34.637444518383,,,,,,leve,2021,5,2,1,1
LC-2021-0228271,1,2021-05-19,15,calle,5,-58.428209355069,-34.599954062905,,,,,,leve,2021,5,2,1,1
LC-2021-0228386,1,2021-05-19,15,calle,11,-58.469733587359,-34.610939874488,,,,,,leve,2021,5,2,1,1
LC-2021-0228414,1,2021-05-19,16,avenida,9,-58.515621354431,-34.660936552519,,,,,,leve,2021,5,2,1,1
LC-2021-0228475,1,2021-05-19,17,avenida,10,-58.515587848919,-34.621007429491,,,,,,leve,2021,5,2,1,1
LC-2021-0228477,1,2021-05-19,18,avenida,3,-58.402173162117,-34.623779257788,,,,,,leve,2021,5,2,1,1
LC-2021-0229350,1,2021-05-19,0,,,,,moto,auto,,masculino,41,leve,2021,5,2,1,1
LC-2021-0228941,1,2021-05-20,2,calle,1,-58.382980551383,-34.619763928892,,,,,,leve,2021,5,2,1,1
LC-2021-0228975,1,2021-05-20,5,avenida,1,-58.382092717442,-34.59906946729,,,,,,leve,2021,5,2,1,1
LC-2021-0229365,1,2021-05-20,10,avenida,1,-58.385863662331,-34.613237790691,,,,,,leve,2021,5,2,1,1
LC-2021-0229532,1,2021-05-20,11,avenida,13,-58.476178020985,-34.538256524689,,,,,,leve,2021,5,2,1,1
LC-2021-0229780,1,2021-05-20,16,calle,7,-58.457838484317,-34.627129981971,,,,,,leve,2021,5,2,1,1
LC-2021-0230186,1,2021-05-20,18,calle,11,-58.491159544046,-34.608551618823,,,,,,leve,2021,5,2,1,1
LC-2021-0230395,1,2021-05-20,20,calle,13,-58.461169264877,-34.563243970994,,,,,,leve,2021,5,2,1,1
LC-2021-0230459,1,2021-05-20,21,avenida,1,-58.380008382205,-34.622136118522,,,,,,leve,2021,5,2,1,1
LC-2021-0230529,1,2021-05-20,21,calle,3,-58.400319767219,-34.612082325097,,,,,,leve,2021,5,2,1,1
LC-2021-0239334,1,2021-05-20,12,avenida,9,-58.484568743237,-34.64529131085,,,,,,leve,2021,5,2,1,1
LC-2021-0260008,1,2021-05-20,8,calle,6,-58.440723939382,-34.614853145782,peaton,auto,,femenino,44,leve,2021,5,2,1,1
